golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
44549,ESPORTSTMNT04_2660040,RED: first_blood,RED: dragon,RED: dragon,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: first_tower_top,RED: first_tower_mid,BLUE: second_tower_mid,RED: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: dragon,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
44550,ESPORTSTMNT04_2661049,BLUE: dragon,RED: herald,RED: dragon,RED: herald,BLUE: first_blood,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
44558,ESPORTSTMNT04_2665115,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,RED: first_tower_top,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,BLUE: dragon,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,4.33,1,1.0,5.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
44559,ESPORTSTMNT04_2664115,BLUE: first_blood,BLUE: herald,RED: dragon,RED: dragon,RED: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_bot,RED: first_tower_top,BLUE: first_tower_bot,BLUE: baron,BLUE: dragon,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,1.0,5.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
44560,ESPORTSTMNT04_2663131,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
48146,ESPORTSTMNT01_3330071,BLUE: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: herald,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: first_tower_top,RED: baron,RED: dragon,RED: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.78,2.56,4,0.25,3.8,4,1.0,3.5,2,0.5,3.8,1,1.0,14.0,0,0.0,0.0,0,0.0,0.0,3,0.67,22.0,13,0.62,8.0,3,0.33,8.5,0
48147,ESPORTSTMNT01_3331073,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,14,0.43,3.32,15,0.6,4.97,4,1.0,3.5,2,0.5,3.8,1,1.0,14.0,6,0.67,5.5,7,0.57,4.91,0,0.0,0.0,13,0.62,8.0,3,0.33,8.5,1
48148,ESPORTSTMNT01_3331076,BLUE: dragon,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,RED: herald,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: baron,RED: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.5,13,0.38,6.05,3,0.67,22.0,13,0.62,8.0,0,0.0,0.0,9,0.78,2.56,6,0.67,2.23,1,1.0,1.5,0,0.0,0.0,1,0.0,4.67,1
48149,ESPORTSTMNT01_3332065,RED: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,BLUE: baron,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: second_tower_top,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,9,0.78,2.56,6,0.67,2.23,0,0.0,0.0,2,0.5,3.8,1,1.0,14.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.62,8.0,0,0.0,0.0,0
44573,ESPORTSTMNT04_2665209,RED: first_blood,BLUE: herald,RED: dragon,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,1,0.0,3.5,1,1.0,1.0,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.5,2.25,0,0.0,0.0,0
44574,ESPORTSTMNT04_2663232,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: elder_dragon,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,7.0,0,0.0,0.0,0,0.0,0.0,2,0.5,4.0,1,0.0,12.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
44575,ESPORTSTMNT04_2664219,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
45621,ESPORTSTMNT01_3304899,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: second_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,2,0.5,2.5,6,0.5,3.8,1,1.0,8.0,2,0.5,4.0,3,1.0,17.0,3,0.67,2.88,0,0.0,0.0,4,0.5,2.4,4,0.25,3.0,3,0.33,1.44,1
45622,ESPORTSTMNT01_3304926,BLUE: first_blood,BLUE: dragon,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: dragon,RED: second_tower_mid,RED: first_tower_top,RED: second_tower_bot,RED: baron,RED: second_tower_top,RED: dragon,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: inhibitor_mid,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,3,0.67,1.43,0,0.0,0.0,1,0.0,0.67,5,0.6,5.14,0,0.0,0.0,0,0.0,0.0,6,0.67,3.0,6,0.67,2.86,1,1.0,3.0,6,0.67,8.75,0
45633,ESPORTSTMNT01_3310542,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,RED: herald,RED: second_tower_bot,RED: dragon,RED: first_tower_mid,BLUE: first_tower_top,RED: second_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,20.0,5,0.6,3.18,4,0.75,2.2,2,0.5,1.6,2,0.5,1.29,3,1.0,6.5,5,1.0,3.91,0,0.0,0.0,5,0.8,6.0,4,1.0,5.38,0
45634,ESPORTSTMNT01_3310561,BLUE: dragon,BLUE: herald,RED: first_blood,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: baron,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,7.0,6,0.5,5.0,1,1.0,10.0,2,0.5,4.0,1,0.0,21.0,2,1.0,0.43,7,0.43,4.17,1,1.0,0.67,0,0.0,0.0,2,0.5,1.29,0
45635,ESPORTSTMNT01_3309624,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,RED: third_tower_bot,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,1,0.0,3.5,7,0.43,4.17,1,0.0,12.0,5,0.6,5.43,3,0.67,3.88,3,1.0,6.5,6,0.5,5.0,2,1.0,19.0,2,0.5,4.0,2,0.5,9.5,1
45639,ESPORTSTMNT01_3310923,BLUE: first_blood,RED: dragon,RED: herald,BLUE: first_tower_top,RED: first_tower_top,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,1,1.0,6.0,7,0.57,3.94,2,1.0,3.5,1,1.0,8.0,0,0.0,0.0,4,0.5,3.62,3,0.67,0.67,1,0.0,2.33,5,0.2,3.64,1,0.0,7.5,1
45640,ESPORTSTMNT01_3309997,RED: first_blood,RED: dragon,RED: first_tower_bot,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_mid,RED: first_tower_top,RED: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1.25,2,0.0,2.67,4,0.25,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.57,3.0,2,0.5,7.33,1,0.0,2.67,0
46153,ESPORTSTMNT02_3155923,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: dragon,RED: first_tower_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,1,1.0,2.0,1,0.0,5.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,1.0,0,0.0,0.0,1,0.0,4.0,1,0.0,4.0,0,0.0,0.0,1
46154,ESPORTSTMNT02_3155940,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: second_tower_mid,RED: first_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,1.0,0.5,0,0.0,0.0,1,1.0,6.0,2,1.0,0.41,0,0.0,0.0,0,0.0,0.0,1,1.0,2.67,2,0.5,2.43,3,1.0,16.33,0
46158,ESPORTSTMNT02_3158472,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_bot,BLUE: first_tower_top,BLUE: baron,RED: dragon,BLUE: second_tower_top,RED: second_tower_bot,BLUE: third_tower_top,RED: third_tower_bot,RED: inhibitor_bot,RED: first_tower_top,RED: first_tower_mid,RED: dragon,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: second_tower_top,RED: nexus,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,2,1.0,0.9,0,0.0,0.0,3,0.33,11.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,3.75,0,0.0,0.0,0
46159,ESPORTSTMNT02_3159449,RED: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.5,1.0,0,0.0,0.0,3,0.33,1.75,0,0.0,0.0,1
45676,ESPORTSTMNT01_3312673,RED: dragon,BLUE: herald,RED: first_blood,BLUE: dragon,RED: first_tower_bot,RED: herald,RED: first_tower_mid,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,RED: dragon,RED: second_tower_mid,RED: baron,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: second_tower_bot,RED: third_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.0,6.67,0,0.0,0.0,1,0.0,0.75,1,0.0,4.0,0,0.0,0.0,1,1.0,13.0,3,0.33,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
45677,ESPORTSTMNT01_3312690,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: herald,BLUE: first_tower_top,RED: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: baron,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,BLUE: second_tower_top,RED: dragon,RED: second_tower_top,BLUE: second_tower_bot,RED: baron,BLUE: third_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,1,0.0,1.8,4,0.25,3.58,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,1,1.0,0.25,0,0.0,0.0,0,0.0,0.0,1,0.0,4.0,1,1.0,4.0,0
45680,ESPORTSTMNT01_3313872,BLUE: first_blood,RED: herald,RED: dragon,RED: dragon,RED: herald,RED: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,RED: baron,BLUE: dragon,BLUE: first_tower_top,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,BLUE: baron,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.0,2,1.0,31.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,6.5,0,0.0,0.0,1
45684,ESPORTSTMNT01_3314921,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,RED: second_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: dragon,RED: first_tower_top,RED: baron,BLUE: dragon,RED: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,1,1.0,3.67,0,0.0,0.0,0,0.0,0.0,1,0.0,2.0,0,0.0,0.0,1,1.0,1.75,0,0.0,0.0,0,0.0,0.0,1,1.0,3.33,2,0.5,4.29,1
47220,ESPORTSTMNT03_3120564,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: herald,RED: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: baron,RED: first_tower_top,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: elder_dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_top,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,4,0.25,4.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.6,1.93,7,0.29,4.77,9,0.22,2.73,11,0.27,5.6,10,0.3,6.54,1
47221,ESPORTSTMNT03_3122584,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: dragon,RED: first_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,RED: first_tower_top,BLUE: dragon,RED: second_tower_mid,RED: baron,RED: dragon,RED: second_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.5,1.75,3,0.33,8.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,4.67,0,0.0,0.0,1,1.0,0.8,3,1.0,5.0,0,0.0,0.0,1
47222,ESPORTSTMNT03_3120628,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: dragon,RED: first_tower_bot,BLUE: baron,RED: second_tower_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: second_tower_bot,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,4,0.25,4.33,12,0.5,2.44,5,0.6,10.25,5,0.6,7.8,3,0.33,2.5,12,0.33,2.26,4,0.75,5.17,1,1.0,8.0,3,0.67,4.83,0,0.0,0.0,1
47226,ESPORTSTMNT03_3124078,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,BLUE: second_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,7,0.57,4.25,10,0.7,3.52,10,0.6,2.88,7,0.86,6.82,9,0.67,11.0,4,0.0,0.82,5,0.2,1.06,6,0.33,2.79,12,0.75,1.62,6,0.83,2.19,1
47227,ESPORTSTMNT03_3125134,BLUE: first_blood,RED: dragon,BLUE: herald,RED: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,RED: second_tower_bot,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,2,0.5,1.5,12,0.75,1.62,6,0.83,2.19,7,0.43,3.11,3,0.0,7.2,5,0.2,7.17,0,0.0,0.0,0,0.0,0.0,0
48766,ESPORTSTMNT01_3344120,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,RED: dragon,RED: first_tower_top,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_mid,RED: dragon,RED: first_tower_mid,RED: baron,BLUE: dragon,RED: second_tower_mid,RED: second_tower_bot,BLUE: first_tower_bot,RED: second_tower_top,RED: dragon,RED: baron,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,9,0.44,3.73,13,0.62,5.78,0,0.0,0.0,10,0.5,5.86,1,0.0,3.0,2,0.0,6.0,14,0.57,3.28,3,1.0,2.5,4,0.5,5.0,6,0.5,3.71,0
48767,ESPORTSTMNT01_3344136,BLUE: dragon,RED: herald,BLUE: first_blood,RED: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,RED: first_tower_top,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,BLUE: dragon,RED: baron,RED: second_tower_top,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: baron,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_top,RED: inhibitor_top,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,4,0.5,4.8,3,0.67,4.17,1,1.0,5.0,5,0.8,8.2,4,0.75,5.86,2,0.0,6.0,14,0.57,3.28,3,1.0,2.5,4,0.75,3.5,2,0.5,3.8,0
47232,ESPORTSTMNT03_3125600,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_blood,RED: first_tower_top,RED: herald,BLUE: first_tower_bot,RED: dragon,RED: first_tower_mid,RED: baron,RED: first_tower_bot,RED: second_tower_bot,RED: second_tower_mid,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1.5,1,1.0,0.5,2,0.5,0.33,1,1.0,1.0,1,1.0,0.67,4,0.75,3.8,5,0.6,3.9,3,0.0,4.67,0,0.0,0.0,0,0.0,0.0,0
47233,ESPORTSTMNT03_3123651,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: first_tower_top,BLUE: first_tower_mid,RED: second_tower_top,RED: first_tower_mid,BLUE: dragon,RED: second_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_mid,RED: dragon,RED: third_tower_bot,RED: third_tower_top,RED: inhibitor_mid,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,6,0.33,3.5,1,1.0,0.5,2,0.5,0.33,1,1.0,0.25,0,0.0,0.0,2,1.0,3.67,2,1.0,9.5,6,0.67,9.6,10,0.6,6.5,1,1.0,10.0,0
